"CAST(""timestamp"" AS BIGINT)",CAST(solving_id AS INTEGER),question_id,user_answer,CAST(elapsed_time AS INTEGER)
1532755695511,210,q6772,b,34500
1532757176971,220,q11156,d,21000
1532757635642,230,q1250,b,16000
1532758706415,240,q2637,c,8666
1532758706422,240,q2639,d,8666
1532758706484,240,q2638,a,8666
1532764754914,250,q9195,b,5000
1532777660070,260,q8973,c,39000
1532823347809,270,q3534,c,3333
1532823347819,270,q3536,a,3333
1532823347856,270,q3535,b,3333
1532933767238,280,q1292,b,18000
1532937726996,290,q1234,a,19000
1532938666294,300,q1875,b,3333
1532938666329,300,q1876,b,3333
1532938666330,300,q1877,c,3333
1533026294595,310,q3701,c,16000
1533026700894,320,q9425,d,9000
1533286749560,330,q2145,c,4333
1533286749693,330,q2147,c,4333
1533286749705,330,q2146,b,4333
1533287980482,340,q6669,c,20000
1533287980504,340,q6671,c,20000
1533287980556,340,q6670,c,20000
1533287980621,340,q6672,d,20000
1533366617699,350,q6549,a,23000
1533370864688,360,q6902,a,31250
1533370864724,360,q6901,c,31250
1533370864731,360,q6904,c,31250
1533370864753,360,q6903,d,31250
1533448537141,370,q448,b,20000
1533541029731,380,q757,c,16000
1533619239151,390,q10783,b,24250
1533619239207,390,q10782,a,24250
1533619239266,390,q10780,d,24250
1533619239271,390,q10781,c,24250
1533709660026,400,q10751,d,26500
1533709660096,400,q10750,a,26500
1533709660135,400,q10748,b,26500
1533709660205,400,q10749,d,26500
1566828098436,10,q5720,a,40000
1566947118490,20,q832,b,25000
1566947968992,30,q5695,c,20000
1566948273806,40,q5041,c,33000
1566948552857,50,q6243,a,21000
1566949302099,60,q5401,d,21000
1566949523516,70,q4160,a,14000
1566950053436,80,q4886,d,17000
1566950799053,90,q6444,a,24000
1566984786024,100,q6140,a,9000
1566985056056,110,q6073,b,13000
1566985371324,120,q5607,d,27000
1566986078450,120,q5607,a,13000
1566986338240,130,q9996,a,15000
1566987039547,140,q6205,d,16000
1567033726751,150,q8181,b,22000
1567034091817,160,q5665,d,31000
1567035039713,170,q10067,d,14000
1567036345997,180,q4756,a,20000
1567036556685,190,q5251,c,19000
1567206558124,200,q6444,a,28000
1567206949890,210,q40,b,23000
1567207273220,220,q6494,c,11000
1567207539333,230,q4043,c,19000
1567208909447,240,q9691,d,17000
1567236275214,250,q6022,b,7000
1567291972632,260,q158,c,22000
1567292349520,270,q6254,c,17000
1567292675148,280,q4481,a,20000
1567292939462,290,q8699,a,17000
1567293213937,300,q4134,d,26000
1567293475914,310,q4788,a,29000
1567293772078,320,q6527,d,24000
1567378661938,330,q17289,c,16000
1567379126758,340,q59,b,26000
1567379461940,350,q5396,b,29000
1567379889354,360,q8516,a,17000
1567380496308,370,q17118,d,27000
1567551804442,380,q22,c,21000
1567552167630,390,q557,a,19000
1567553675297,400,q1936,c,25333
1567553675318,400,q1935,c,25333
1567553675327,400,q1937,c,25333
1567637867571,410,q1758,b,26666
1567637867577,410,q1759,c,26666
1567637867590,410,q1760,c,26666
1567831751634,420,q1831,a,25000
1567831751665,420,q1832,d,25000
1567831751716,420,q1830,c,25000
1567832422388,430,q295,c,15000
1567832765218,440,q1153,a,18000
1567844699818,450,q5,c,20000
1567870018991,460,q3468,d,24000
1567870019000,460,q3470,a,24000
1567870019023,460,q3469,c,24000
1570317626065,470,q5540,a,11000
1570318171278,480,q3784,d,13000
1515888946111,10,q4178,c,27000
1515889557371,10,q4178,c,55000
1515890819696,20,q11259,b,17000
1515968639431,30,q11263,b,18000
1515969115123,40,q5150,d,35000
1515889862196,10,q4178,b,10000
1515890059152,10,q4178,b,16000
1515890612080,20,q11263,b,18000
1515890878874,30,q9730,b,14000
1515889429534,10,q4178,c,20000
1515889215728,10,q4178,c,33000
1515890633406,10,q4178,c,35000
1515891578302,20,q11262,a,16000
1517524790409,30,q1110,b,17000
1517525767974,40,q1111,a,9000
1517526683711,50,q5648,d,21000
1517527016017,60,q9044,b,24000
1517669273612,70,q1135,c,16000
1517669645638,80,q1265,c,13000
1515905371543,10,q4178,a,38000
1566429161725,10,q439,a,31000
1566477934555,20,q5363,b,30000
1566514908217,30,q542,c,19000
1566561194461,40,q6074,d,29000
1566606205147,50,q200,a,17000
1566606456979,50,q200,c,21000
1566607200932,60,q938,a,21000
1566613327679,70,q1342,c,18000
1566713660159,80,q891,c,17000
1566714092741,90,q1231,b,17000
1566714638565,100,q9768,b,15000
1566774241281,110,q1366,c,28000
1566821253238,120,q8978,b,51000
1566823655258,130,q1385,c,21000
1566860874069,140,q1291,a,45000
1566909833173,150,q9757,c,23000
1566947132326,160,q1394,c,17000
1567034075174,170,q961,c,26000
1567087504933,180,q4672,a,75000
1567088336678,190,q4181,b,25000
1567119339839,200,q200,c,36000
1567119886322,210,q1200,c,27000
1567208304347,220,q4527,d,72000
1567209206888,230,q8978,a,32000
1567210009503,240,q740,b,27000
1567210345299,250,q919,c,21000
1567210967009,260,q6171,b,16000
1567378940004,270,q1303,c,26000
1567379298843,280,q254,a,21000
1567465342065,290,q462,a,19000
1567466036810,300,q1163,b,15000
1567551783341,310,q810,a,29000
1567552450831,320,q1103,a,17000
1567604645106,330,q4043,b,33000
1567605271848,340,q5257,a,13000
1567605965942,350,q4555,b,21000
1567637785895,360,q1363,c,27000
1567638117824,370,q459,c,28000
1567638631374,380,q510,a,21000
1567673406391,390,q5686,c,34000
1567675079325,400,q4568,c,25000
1567675690171,410,q5740,b,35000
1567676367882,420,q6171,b,17000
1567723642066,430,q803,a,18000
1567724285882,440,q529,c,23000
1567772510330,450,q4042,a,35000
1567773084274,460,q4683,d,34000
1567774019899,470,q5060,a,14000
1567775840516,480,q11170,c,22000
1567825873368,490,q8162,d,25000
1567826499344,500,q3800,d,28000
1567826898293,510,q158,b,24000
1567827548347,520,q4564,a,14000
1567984333361,530,q944,b,42000
1567984994436,540,q669,c,20000
1568022702972,550,q635,b,16000
1568037549254,560,q4042,d,94000
1568069832196,570,q726,a,20000
1568070317667,580,q767,a,16000
1568086045146,590,q7523,c,77400
1568086045164,590,q7524,b,77400
1568086045184,590,q7520,a,77400
1568086045237,590,q7521,a,77400
1568086045259,590,q7522,c,77400
1568087948828,600,q5242,b,59000
1568088349490,610,q4527,b,4000
1568157174470,620,q881,b,64000
1568157490196,630,q684,b,17000
1568189505132,640,q8106,b,21000
1568194044887,650,q6892,b,26250
1568194044893,650,q6891,d,26250
1568194044924,650,q6889,a,26250
1568194044951,650,q6890,d,26250
1568439418659,660,q768,c,19000
1568588440535,670,q1185,a,20000
1568588938058,680,q1143,c,36000
1568589281719,690,q818,a,32000
1568613223578,700,q11262,a,18000
1568613494668,710,q1338,c,23000
1568674877890,720,q1351,b,48000
1568675325122,730,q436,c,21000
1568675665224,740,q888,c,22000
1568675960996,750,q961,a,23000
1568706540382,760,q961,a,17000
1568707242081,770,q695,b,18000
1568761205436,780,q8166,d,38000
1568761935266,790,q8162,d,27000
1568847628535,800,q8165,d,24000
1568848215915,810,q115,b,29000
1568848655435,820,q70,c,31000
1568899273509,830,q543,a,23000
1568934081472,840,q119,d,80000
1568934798532,850,q689,a,20000
1569022953784,860,q8069,a,32000
1569023530654,870,q56,c,27000
1569227219227,880,q8092,d,52000
1569231156515,890,q8074,c,55000
1569231915632,900,q115,a,23000
1569280660978,910,q8097,a,25000
1569281521526,920,q423,b,26000
1569366285758,930,q612,c,19000
1569452436367,940,q1376,a,23000
1569452971509,950,q18,b,37000
1569502474780,960,q5500,b,46000
1569503075239,970,q4514,a,48000
1569504111137,980,q643,b,19000
1569504588889,990,q356,b,16000
1569504870612,1000,q1345,a,21000
1569505153559,1010,q1384,a,16000
1569505419361,1020,q905,b,23000
1569539078698,1030,q177,b,23000
1569539579629,1040,q46,a,22000
1569798091651,1050,q283,a,24000
1569798583921,1060,q413,c,19000
1569844851721,1070,q689,a,17000
1569884316205,1080,q216,a,37000
1569884708060,1090,q8122,a,23000
1569970799567,1100,q240,b,19000
1569971330017,1110,q646,a,22000
1570176014873,1120,q507,c,22000
1570403444854,1130,q1045,b,25000
1570489561675,1140,q2362,b,47000
1570489561691,1140,q2361,d,47000
1570489561719,1140,q2363,b,47000
1570572221371,1150,q2991,a,33333
1570572221376,1150,q2993,c,33333
1570572221445,1150,q2992,c,33333
1570662032161,1160,q8071,a,22000
1570662426755,1170,q582,b,28000
1570748883611,1180,q25,c,21000
1570749426933,1190,q878,a,40000
1571094500232,1200,q216,c,19000
1571226577000,1210,q7505,b,81400
1571226577000,1210,q7509,a,81400
1571226577000,1210,q7508,c,81400
1571226577000,1210,q7507,b,81400
1571226577000,1210,q7506,d,81400
1571353533616,1220,q678,b,43000
1571353919404,1230,q703,a,20000
1571399905000,1240,q355,c,36000
1571572186000,1250,q11075,a,22000
1571572958000,1260,q11083,b,25000
1571613325879,1270,q1084,a,27000
1571659140000,1280,q335,c,21000
1571785701162,1290,q11211,b,31000
1571872344834,1300,q1313,b,20000
1571921137000,1310,q8259,d,56400
1571921137000,1310,q8260,c,56400
1571921137000,1310,q8261,c,56400
1571921137000,1310,q8258,d,56400
1571921137000,1310,q8257,b,56400
1572090815000,1320,q2588,c,28333
1572090816000,1320,q2587,c,28333
1572090816000,1320,q2586,b,28333
1572223248000,1330,q17475,b,26666
1572223248000,1330,q17476,d,26666
1572223248000,1330,q17474,c,26666
1572303953425,1340,q2357,a,42000
1572303953465,1340,q2355,b,42000
1572303953468,1340,q2356,c,42000
1572477975751,1350,q2679,d,35000
1572477975754,1350,q2680,b,35000
1572477975762,1350,q2681,d,35000
1572868413000,1360,q2917,b,35333
1572868413000,1360,q2916,a,35333
1572868413000,1360,q2918,a,35333
1572954681000,1370,q3093,b,46333
1572954681000,1370,q3094,c,46333
1572954681000,1370,q3095,c,46333
1573082019166,1380,q3398,c,36333
1573082019172,1380,q3397,c,36333
1573082019206,1380,q3396,a,36333
1573674497000,1390,q3414,b,32333
1573674497000,1390,q3416,c,32333
1573674497000,1390,q3415,c,32333
1573752694000,1400,q2373,c,26000
1573752694000,1400,q2374,b,26000
1573752695000,1400,q2375,c,26000
1573905473000,1410,q2764,d,26333
1573905473000,1410,q2763,a,26333
1573905473000,1410,q2765,a,26333
1573991794000,1420,q2428,b,51000
1573991794000,1420,q2429,c,51000
1573991794000,1420,q2427,a,51000
1574118823054,1430,q2763,a,26333
1574118823063,1430,q2765,a,26333
1574118823081,1430,q2764,d,26333
1574275415000,1440,q1878,b,81000
1574275415000,1440,q1879,c,81000
1574275415000,1440,q1880,d,81000
1574423665000,1450,q1724,c,58333
1574423665000,1450,q1723,c,58333
1574423665000,1450,q1722,b,58333
1574596208000,1460,q1781,b,38000
1574596208000,1460,q1779,c,38000
1574596208000,1460,q1780,b,38000
1515890439197,10,q4178,c,23000
1515891012519,20,q10251,b,9000
1515926287298,30,q11262,a,9000
1516113220302,40,q5039,b,15000
1516113812417,50,q543,b,16000
1516192927262,60,q8503,a,12000
1516524032516,70,q6523,c,7000
1516629437996,80,q9911,a,19000
1516708773909,90,q4221,b,23000
1516794054225,100,q9100,d,10000
1516965630842,110,q5687,b,7000
1516971971770,120,q295,c,14000
1516972386867,130,q715,b,14000
1515891163917,10,q4178,c,41000
1515890898081,10,q4178,c,2000
1531462146411,10,q4178,b,22000
1531529309242,20,q9766,c,22000
1515891304556,10,q4178,c,43000
1515896443086,10,q4178,b,15000
1521454313339,10,q4178,c,24000
1515915604385,10,q4178,c,12000
1515916478624,20,q8914,a,38000
1516418410908,30,q11249,b,24000
1516824340695,40,q3947,b,27000
1516825066422,50,q9104,a,70000
1517180400263,60,q1803,c,26000
1517180400326,60,q1804,b,26000
1517180400345,60,q1805,d,26000
1517366727286,70,q2032,a,30000
1517366727312,70,q2033,a,30000
1517366727327,70,q2031,d,30000
1517754378894,80,q1481,a,27333
1517754378899,80,q1480,d,27333
1517754379603,80,q1479,b,27333
1519787856403,90,q11305,b,25000
1519787856405,90,q11307,b,25000
1519787856424,90,q11306,a,25000
1519798435556,100,q2643,b,28000
1519798435567,100,q2644,b,28000
1519798435580,100,q2645,c,28000
1519807540614,110,q8065,d,21000
1519875212609,120,q6,d,24000
1535497316749,130,q8650,b,28000
1535498056878,140,q3935,b,36000
1537441362854,150,q4,b,29000
1537441957697,160,q8049,c,21000
1537485340414,170,q313,c,16000
1537485862738,180,q781,a,19000
1543040434607,190,q3198,d,29333
1543040434629,190,q3199,d,29333
1543040434660,190,q3200,c,29333
1553964655384,200,q6175,d,12000
1554107140416,210,q565,b,30000
1554249503282,220,q206,c,17000
1555661510895,230,q4487,c,20000
1538647653373,10,q3950,d,29000
1538870357140,20,q712,c,15000
1547532050895,30,q3960,b,38000
1547532757285,40,q4059,b,116000
1547533381131,50,q9698,d,43000
1547545049040,60,q997,b,18000
1547886731196,70,q1327,c,17000
1547888233743,80,q1132,b,19000
1547889596270,90,q5060,c,69000
1547967187526,100,q4668,a,21000
1547968111223,110,q854,b,20000
1548009895636,120,q8894,d,22000
1548010401847,130,q758,c,1000
1556577895162,140,q2190,a,28000
1556577896830,140,q2191,a,28000
1556577898765,140,q2192,c,28000
1557014017869,150,q1740,a,29666
1557014017886,150,q1742,a,29666
1557014017917,150,q1741,d,29666
1557108510554,160,q2528,a,34333
1557108510563,160,q2527,b,34333
1557108510610,160,q2526,b,34333
1557270812537,170,q2304,d,33333
1557270813418,170,q2305,d,33333
1557270814408,170,q2306,c,33333
1557442352143,180,q2199,b,37666
1557442357256,180,q2200,a,37666
1557442361093,180,q2201,a,37666
1557443495366,190,q1011,a,16000
1557529608005,200,q442,b,16000
1557702358535,210,q435,a,16000
1557874101251,220,q2391,c,35666
1557874102328,220,q2392,d,35666
1557874104554,220,q2393,b,35666
1558307424924,230,q2202,d,33333
1558307425472,230,q2203,a,33333
1558307427796,230,q2204,b,33333
1558392535466,240,q1354,a,17000
1558478476729,250,q1086,a,15000
1558912802439,260,q1965,a,31333
1558912803008,260,q1966,b,31333
1558912805153,260,q1967,c,31333
1558997373155,270,q1338,b,17000
1561181833948,280,q7539,b,55600
1561181833961,280,q7535,b,55600
1561181833992,280,q7536,c,55600
1561181834087,280,q7537,b,55600
1561181834097,280,q7538,d,55600
1570938788269,290,q1250,b,19000
1570940285800,300,q1544,c,34333
1570940285802,300,q1542,d,34333
1570940285850,300,q1543,c,34333
1572966617000,310,q8339,d,124400
1572966617000,310,q8338,d,124400
1572966617000,310,q8340,d,124400
1572966617000,310,q8337,d,124400
1572966618000,310,q8341,b,124400
1573181477712,320,q7467,a,59500
1573181477729,320,q7468,c,59500
1515891639121,10,q4178,d,14000
1515891755306,10,q4178,a,21000
1518333255742,10,q4178,b,17000
1518399787292,20,q8933,b,9000
1518418380045,30,q6390,b,25000
1518584346287,40,q8535,a,8000
1518592688459,50,q3914,d,38000
1519102142596,60,q9915,b,19000
1519107364906,70,q4258,c,21000
1519132455965,80,q5694,d,57000
1519179374859,90,q8954,b,22000
1519183176697,100,q4026,b,15000
1519342438824,110,q9837,b,14000
1519546311462,120,q188,c,23000
1519654440940,130,q1128,c,15000
1519747478104,140,q5680,c,36000
1519799814930,150,q9042,a,26000
1519903395331,160,q2295,c,20666
1519903396491,160,q2296,d,20666
1519903397377,160,q2297,c,20666
1520086789271,170,q3039,d,19666
1520086789829,170,q3040,a,19666
1520086790371,170,q3041,d,19666
1520166880509,180,q4845,d,16000
1520426290320,190,q9410,d,36000
1520821083616,200,q5683,a,49000
1521086821022,210,q5526,a,45000
1521095170215,220,q5452,d,17000
1521162153392,230,q4554,c,37000
1522382194634,240,q5248,c,51000
1522391584422,250,q4272,b,48000
1523236131424,260,q6474,c,26000
1523407434934,270,q10744,b,19500
1523407435790,270,q10745,d,19500
1523407437097,270,q10746,a,19500
1523407438417,270,q10747,b,19500
1524183165150,280,q4077,d,70000
1525849742939,290,q4514,c,24000
1525851648752,300,q5640,c,23000
1525932391419,310,q5424,d,19000
1526019931834,320,q6949,d,22000
1526019932280,320,q6950,a,22000
1526019932729,320,q6951,d,22000
1526019933335,320,q6952,b,22000
1526280693440,330,q6097,a,20000
1526534106963,340,q5784,d,17000
1526542143135,350,q10282,c,17000
1526784920308,360,q140,d,21000
1526785697697,370,q589,b,28000
1526786677247,380,q895,c,14000
1527162351047,390,q3168,a,35000
1527162352226,390,q3169,d,35000
1527162353302,390,q3170,c,35000
1527565885719,400,q5065,b,7000
1527568850089,410,q4905,b,17000
1528693645844,420,q5062,a,18000
1540341554527,430,q4119,a,45000
1540342695609,440,q5040,d,19000
1540343951625,450,q9513,b,22000
1540345548063,460,q5727,c,44000
1540346162344,470,q4598,c,8000
1540356814622,480,q4886,c,18000
1540358191493,490,q3912,c,11000
1540359387375,500,q6733,d,17000
1540393913065,510,q6194,b,32000
1540427600402,520,q5307,c,79000
1540430622082,530,q5759,c,15000
1540440078865,540,q4160,a,14000
1540443973411,550,q1026,a,16000
1540559286024,560,q3528,c,24666
1540559286644,560,q3529,a,24666
1540559287450,560,q3530,b,24666
1540622353499,570,q3048,d,28666
1540622354276,570,q3049,b,28666
1540622355042,570,q3050,b,28666
1523425175332,10,q4178,b,71000
1516063840774,10,q4178,a,32000
1515892267534,10,q4178,c,15000
1516265292076,20,q9175,d,10000
1516363973527,30,q11249,c,20000
1516364214483,40,q4318,a,26000
1519021648779,50,q11262,b,30000
1519021954138,60,q4428,c,17000
1519440321570,70,q6466,a,4000
1519544751602,80,q1303,a,18000
1519544997212,90,q862,c,13000
1519547233222,100,q5768,c,6000
1519656714063,110,q5732,c,8000
1519656973787,120,q10180,d,21000
1519657940422,130,q5280,c,4000
1519658232466,140,q9423,c,19000
1519658525782,150,q4280,a,9000
1519659921111,160,q753,c,15000
1519660176658,170,q540,b,15000
1519660501090,180,q1176,c,16000
1519722069319,190,q8505,a,8000
1519722330537,200,q6184,b,4000
1519735615781,210,q8110,a,8000
1519735878586,220,q11013,d,21000
1519736231725,230,q274,c,16000
1519736457665,240,q1253,a,10000
1519738527484,250,q6897,a,28250
1519738528117,250,q6898,b,28250
1519738528711,250,q6899,c,28250
1519738529271,250,q6900,a,28250
1519751536485,260,q10856,d,34500
1519751537150,260,q10857,b,34500
1519751537801,260,q10858,b,34500
1519751538508,260,q10859,b,34500
1519831081560,270,q4565,b,11000
1519831300050,280,q4521,a,18000
1519831540717,290,q3910,a,10000
1519831810331,300,q5065,d,25000
1519837740674,310,q3688,c,16000
1519838476816,320,q5097,a,5000
1519838922364,330,q5693,d,12000
1519839222108,340,q3909,d,29000
1519839619970,350,q3915,c,38000
1519839954138,360,q9880,d,63000
1519840343706,370,q3921,a,8000
1519840847565,380,q1644,d,10000
1519840847839,380,q1645,c,10000
1519840848074,380,q1646,c,10000
1519841459523,390,q2499,a,12666
1519841460258,390,q2500,d,12666
1519841460956,390,q2501,d,12666
1519842117820,400,q1731,b,21000
1519842118483,400,q1732,b,21000
1519842119356,400,q1733,c,21000
1519842806242,410,q2376,c,29000
1519842807015,410,q2377,d,29000
1519842807750,410,q2378,b,29000
1519843135423,420,q5660,b,10000
1519843638974,430,q4760,a,6000
1519843926316,440,q6501,b,25000
1519844588233,450,q9459,d,15000
1519844832183,460,q10151,b,57000
1519845075398,470,q3691,b,19000
1519869163976,480,q4494,b,5000
1519871076024,490,q6965,b,40000
1519871076339,490,q6966,b,40000
1519871076642,490,q6967,c,40000
1519871076930,490,q6968,b,40000
1519872301528,500,q6829,a,17000
1519872302126,500,q6830,d,17000
1519872302678,500,q6831,b,17000
1519872303316,500,q6832,a,17000
1519883009948,510,q6023,c,7000
1519883412610,520,q4410,b,12000
1519883763302,530,q3903,b,9000
1519884622480,540,q5635,d,3000
1519884866125,550,q6073,d,7000
1519885122143,560,q4557,b,6000
1519891446269,570,q9740,b,8000
1519891626051,580,q8837,b,8000
1519911526493,590,q3757,b,8000
1519913690351,600,q5694,a,9000
1519914196900,610,q4267,c,3000
1519916457896,620,q4530,d,49000
1519956312854,630,q9119,a,30000
1519956798593,640,q5658,c,70000
1519957237132,650,q8723,a,8000
1520012726203,660,q3700,d,7000
1520012756965,660,q3700,a,4000
1520012945877,670,q5401,d,16000
1520013253872,680,q5250,a,10000
1520014855399,690,q4560,a,9000
1520015185064,700,q5092,d,14000
1520015447220,710,q6351,d,47000
1520015962743,720,q4646,d,4000
